active_gvs,sham_gvs,feature,label,n_subjects,mean_sham,mean_active,mean_active_minus_sham,median_active_minus_sham,mean_diff_ci95_low,mean_diff_ci95_high,cohen_dz,p_perm,p_perm_exact,p_wilcoxon,p_paired_t,q_perm_fdr
gvs-04,gvs-01,baseline_to_trough,Baseline to trough,18,-0.02099423266985282,-0.023117074687456492,-0.002122842017603672,-0.0014425609406588462,-0.004719755604678948,0.00023355152006368168,-0.37826346304402886,0.1245880126953125,True,0.16735076904296875,0.12694491105284808,0.38476318359375
gvs-04,gvs-01,early_late_change,Late minus early,18,0.0011567361221382455,-0.0011501214035500268,-0.002306857525688272,-0.002759967413007182,-0.005049119457290125,0.0004496766486066913,-0.3758873401793532,0.129486083984375,True,0.11870574951171875,0.1291883609060135,0.38476318359375
gvs-04,gvs-01,slope,Linear slope,18,0.00015471006775243608,-0.00017801199291378028,-0.00033272206066621633,-0.00036225325770369615,-0.0007493802447364385,9.81641234570398e-05,-0.3510416112808238,0.15407562255859375,True,0.11870574951171875,0.15471497263813014,0.3961944580078125
gvs-04,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.04736544716639237,0.04925619605108823,0.0018907488846958544,0.0016054940599733837,-0.000954070006339291,0.004640906996176056,0.2993930299592458,0.22412872314453125,True,0.24620819091796875,0.2211178648721126,0.5170612335205078
gvs-04,gvs-01,temporal_sd,Temporal SD,18,0.015786683113589647,0.016345681110191156,0.000558997996601505,0.0003194778924050193,-0.0003200842038278378,0.0014495007528741223,0.2802600418282063,0.249267578125,True,0.24620819091796875,0.2507669925102829,0.5438565340909091
gvs-04,gvs-01,auc,Area under curve,18,0.19569439402459374,0.18560562592788413,-0.010088768096709817,-0.006006920756357059,-0.03222768620124079,0.009507036886364317,-0.21230468424720503,0.41461944580078125,True,0.7018814086914062,0.3803141307041822,0.6784681840376421
gvs-04,gvs-01,mean_level,Mean level,18,0.024126105883082092,0.022931521098224248,-0.001194584784857843,-0.0004256907562858181,-0.004115732367027167,0.0014219425573150344,-0.19690517871405386,0.447784423828125,True,0.7660293579101562,0.415080911033902,0.7008799677309783
gvs-04,gvs-01,baseline_to_peak,Baseline to peak,18,0.02637121449653955,0.026139121363631737,-0.00023209313290781773,-0.0019832683253551216,-0.0024945758192011997,0.0024772358143203385,-0.04161066402203291,0.8729324340820312,True,0.49507904052734375,0.8619565114946636,0.9657981178977273
gvs-05,gvs-01,mean_level,Mean level,18,0.024126105883082092,0.02624100702600267,0.002114901142920583,0.0024056655939280022,0.00010012621353677356,0.004106782109332265,0.47775408713822737,0.0580291748046875,True,0.0736846923828125,0.05864840294898817,0.3201416015625
gvs-05,gvs-01,auc,Area under curve,18,0.19569439402459374,0.21239611576100195,0.016701721736408076,0.01773382334368348,0.000689753305085985,0.0323793111053747,0.4758289045870051,0.0589752197265625,True,0.0736846923828125,0.05957025089965339,0.3201416015625
gvs-05,gvs-01,slope,Linear slope,18,0.00015471006775243608,-0.00015255379276097738,-0.00030726386051341346,-0.00011316454077087066,-0.000655222609913572,1.933321637421841e-05,-0.40513421581653797,0.10486602783203125,True,0.2121429443359375,0.10379879361180497,0.38476318359375
gvs-05,gvs-01,early_late_change,Late minus early,18,0.0011567361221382455,-0.0007111531213480187,-0.0018678892434862639,-0.0004976789717160375,-0.004144923466310449,0.00024168037607200584,-0.3795771117384097,0.12606048583984375,True,0.34654998779296875,0.12571885265161317,0.38476318359375
gvs-05,gvs-01,baseline_to_trough,Baseline to trough,18,-0.02099423266985282,-0.02278880639287991,-0.0017945737230270914,-0.0007631843769533317,-0.004389608881347372,0.0007600278762165413,-0.31604168300874325,0.2000274658203125,True,0.24620819091796875,0.19761147068230916,0.48006591796875
