active_gvs,sham_gvs,time_index,n_subjects,mean_sham,mean_active,mean_active_minus_sham,median_active_minus_sham,p_perm,p_perm_exact,p_wilcoxon,p_paired_t,q_perm_fdr
gvs-07,gvs-01,3,18,0.025971015938327,0.02623477425718033,0.0002637583188533611,-0.0006285806355867327,0.8743820190429688,True,0.83172607421875,0.8756196597246683,0.9805062430245536
gvs-07,gvs-01,4,18,0.026520883892364448,0.02546003636223365,-0.0010608475301307786,-0.0012689747225598583,0.5643081665039062,True,0.7018814086914062,0.5643374287585716,0.8918032438858695
gvs-07,gvs-01,5,18,0.026210103522722603,0.024352578077937045,-0.00185752544478554,0.0004644972776852996,0.38999176025390625,True,0.6705245971679688,0.38733022399368267,0.8918032438858695
gvs-07,gvs-01,6,18,0.025614754788074116,0.023888502638482856,-0.0017262521495913013,0.0003988951821583993,0.45502471923828125,True,0.7660293579101562,0.4488692661519471,0.8918032438858695
gvs-07,gvs-01,7,18,0.023511493710308355,0.022675152258825475,-0.0008363414514828862,0.001157928366380668,0.7265472412109375,True,0.7660293579101562,0.7266885410253034,0.9511163884943182
gvs-07,gvs-01,8,18,0.021825330481987273,0.01993551126317665,-0.0018898192188106372,0.0002941729245800051,0.4171295166015625,True,0.7987060546875,0.40358833357130885,0.8918032438858695
gvs-08,gvs-01,0,18,0.0181725425882885,0.021613757132003933,0.0034412145437153984,0.0018815536232830027,0.03948211669921875,True,0.05385589599609375,0.039748019795042555,0.526611328125
gvs-08,gvs-01,1,18,0.020136034902570432,0.02418614325427339,0.004050108351702941,0.0037573559318348215,0.01238250732421875,True,0.02367401123046875,0.013670338891374256,0.445770263671875
gvs-08,gvs-01,2,18,0.02088255042272713,0.024455880367450993,0.0035733299447238687,0.0033176976467088025,0.0633087158203125,True,0.0736846923828125,0.06404865098197991,0.6415328979492188
gvs-08,gvs-01,3,18,0.0232262774550442,0.025582364396102897,0.002356086941058713,0.0015609487745142643,0.235321044921875,True,0.34654998779296875,0.23026867631999287,0.8918032438858695
gvs-08,gvs-01,4,18,0.023874668966811636,0.025383093879527918,0.0015084249127162966,0.00023693518549075185,0.5090179443359375,True,0.6396942138671875,0.5046026365183465,0.8918032438858695
gvs-08,gvs-01,5,18,0.02363122683284345,0.022429982101543382,-0.001201244731300064,-0.0014636871556607464,0.5241622924804688,True,0.2121429443359375,0.5209147281510123,0.8918032438858695
gvs-08,gvs-01,6,18,0.022759105425561255,0.021545894383367355,-0.001213211042193956,-5.632215022141618e-05,0.45624542236328125,True,0.49507904052734375,0.443870029841412,0.8918032438858695
gvs-08,gvs-01,7,18,0.020623001680846638,0.020841401624939058,0.00021839994409241566,0.00014056659337487176,0.8968887329101562,True,0.468292236328125,0.8937028646713863,0.9805062430245536
gvs-08,gvs-01,8,18,0.019041144752690777,0.01977588613530285,0.0007347413826120776,0.002280016954537788,0.6873931884765625,True,0.32472991943359375,0.6723051044166373,0.9435286611880896
gvs-09,gvs-01,0,18,0.021055787364303063,0.021623457683804595,0.0005676703195015178,-0.0002008499294222782,0.526611328125,True,0.83172607421875,0.5263418052846973,0.8918032438858695
gvs-09,gvs-01,1,18,0.022947480197755648,0.023856381068544017,0.0009089008707883617,0.00020393377922794942,0.3996429443359375,True,0.550872802734375,0.38006191892433205,0.8918032438858695
gvs-09,gvs-01,2,18,0.023478103051896324,0.025812444041870733,0.002334340989974423,0.000777877929374577,0.1150360107421875,True,0.19638824462890625,0.11496585135651517,0.690216064453125
gvs-09,gvs-01,3,18,0.025971015938327,0.025882064136931022,-8.895180139596177e-05,-8.378026177466996e-05,0.9468460083007812,True,0.932281494140625,0.9464493347956864,0.9805062430245536
gvs-09,gvs-01,4,18,0.026520883892364448,0.0256479555350719,-0.0008729283572925274,-0.0006818282913751555,0.553985595703125,True,0.4171142578125,0.5509677817634655,0.8918032438858695
gvs-09,gvs-01,5,18,0.026210103522722603,0.025102445767016066,-0.0011076577557065507,-0.00026686964706735053,0.39015960693359375,True,0.6396942138671875,0.3904462822377093,0.8918032438858695
gvs-09,gvs-01,6,18,0.025614754788074116,0.02364724073518863,-0.001967514052885514,0.00031570959768350074,0.27956390380859375,True,0.6705245971679688,0.2780396076272769,0.8918032438858695
gvs-09,gvs-01,7,18,0.023511493710308355,0.023631383502703454,0.00011988979239510165,0.0010525651019437123,0.929931640625,True,0.6094589233398438,0.9301572117274179,0.9805062430245536
gvs-09,gvs-01,8,18,0.021825330481987273,0.021741238452109388,-8.409202987789618e-05,0.0008986978990958322,0.9477386474609375,True,0.7018814086914062,0.946103622943784,0.9805062430245536
