active_gvs,sham_gvs,feature,label,n_subjects,mean_sham,mean_active,mean_active_minus_sham,median_active_minus_sham,mean_diff_ci95_low,mean_diff_ci95_high,cohen_dz,p_perm,p_perm_exact,p_wilcoxon,p_paired_t,q_perm_fdr
gvs-07,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.03813021414592807,0.04178556601528222,0.003655351869354154,0.003484544807378274,0.001678215838102522,0.005862641060931145,0.7883598267823966,0.0019989013671875,True,0.00336456298828125,0.003840519661502119,0.021321614583333332
gvs-07,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.04736544716639237,0.050341871537620736,0.0029764243712283637,0.0015229439179270166,0.0007680401818117142,0.005676698762248829,0.5360891687645347,0.01784515380859375,True,0.01203155517578125,0.03618427271746673,0.114208984375
gvs-07,gvs-01,slope,Linear slope,18,0.00015471006775243608,-1.0019963197719682e-05,-0.00016473003095015574,-0.0001729317114347101,-0.0006346147600974106,0.0002713172084821898,-0.16138339683390818,0.5103302001953125,True,0.8650436401367188,0.5027673857403654,0.6804402669270834
gvs-07,gvs-01,early_late_change,Late minus early,18,0.0011567361221382455,0.0002527719521691026,-0.0009039641699691425,-0.0014444876962184019,-0.003702146601181842,0.001651077098592546,-0.1480811408513086,0.5400390625,True,0.7987060546875,0.5381864954592395,0.69125
gvs-08,gvs-01,early_late_change,Late minus early,18,0.001077374648504213,-0.0026975328700396786,-0.0037749075185438915,-0.00314635411942692,-0.005716167208482489,-0.00208220545067748,-0.9064252862956574,0.0001678466796875,True,0.00019073486328125,0.0012958934467381562,0.0042724609375
gvs-08,gvs-01,slope,Linear slope,18,0.00015155613959842154,-0.0004393010522922325,-0.000590857191890654,-0.0004907727948658194,-0.0009074014955520002,-0.0003089705939574825,-0.8683735127146835,0.00026702880859375,True,0.00041961669921875,0.001839897410441674,0.0042724609375
gvs-08,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.038009626220616204,0.0388543901353216,0.0008447639147054027,0.0024011631978229798,-0.0026544332324585657,0.003779876626714848,0.11916897419802029,0.644073486328125,True,0.18146514892578125,0.6196360983619451,0.7228667160560345
gvs-08,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.047293575461647384,0.04768186113387588,0.0003882856722285028,0.0019689519657805333,-0.004153401358995622,0.003992849309305052,0.04285933961111142,0.88531494140625,True,0.468292236328125,0.857861388003017,0.88531494140625
gvs-09,gvs-01,early_late_change,Late minus early,18,0.0011567361221382455,-0.0007574733680726187,-0.0019142094902108635,-0.0012109631608621262,-0.004376401008155506,0.0004564162490639239,-0.35843388153740346,0.14643096923828125,True,0.22875213623046875,0.14671492513024717,0.3081512451171875
gvs-09,gvs-01,slope,Linear slope,18,0.00015471006775243608,-8.856491012636106e-05,-0.000243274977878797,-0.00013213353796296317,-0.0006159910423619199,0.00011778388910163804,-0.29376735899998796,0.22980499267578125,True,0.28372955322265625,0.2295379081581424,0.3870399876644737
gvs-09,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.03813021414592807,0.03944705431137814,0.0013168401654500813,0.0012848418686306996,-0.0009516480222352092,0.003604253203822952,0.2577706199320654,0.29693603515625,True,0.18146514892578125,0.2893730443601132,0.4524739583333333
gvs-09,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.04736544716639237,0.0480634066710882,0.0006979595046958315,0.0013355711068949814,-0.0019142925168858299,0.003160487197301959,0.12433557531666231,0.6060638427734375,True,0.49507904052734375,0.6046558210332995,0.7228667160560345
