6.6	2	1
34.66	2	1
41.66	2	1
52.18	2	1
59.82	2	1
77.66	2	1
88.02	2	1
115.76	2	1
122.8	2	1
133.44	2	1
140.32	2	1
151.56	2	1
159.06	2	1
169.44	2	1
177.98	2	1
185.58	2	1
195.98	2	1
203.92	2	1
214.56	2	1
221.56	2	1
231.96	2	1
241.52	2	1
249.18	2	1
297.46	2	1
306.08	2	1
324.54	2	1
331.56	2	1
341.92	2	1
351.48	2	1
359.14	2	1
376.1	2	1
405.66	2	1
423.36	2	1
431.84	2	1
439.68	2	1
449.14	2	1
459.16	2	1
467.86	2	1
475.36	2	1
485.94	2	1
493.96	2	1
504.48	2	1
513.14	2	1
531.5	2	1
538.88	2	1
549.32	2	1
557.82	2	1
586.62	2	1
595.82	2	1
603.92	2	1
631.94	2	1
639.6	2	1
650.74	2	1
657.42	2	1
667.84	2	1
684.14	2	1
695.6	2	1
702.54	2	1
713.26	2	1
729.56	2	1
740.7	2	1
747.38	2	1
775.72	2	1
785.48	2	1
792.5	2	1
811.72	2	1
819.52	2	1
829	2	1
839.2	2	1
