7.16	2	1
17.58	2	1
34.22	2	1
42.36	2	1
51.32	2	1
61.96	2	1
69.5	2	1
80.42	2	1
88.64	2	1
95.26	2	1
107.24	2	1
114.66	2	1
125.56	2	1
132.66	2	1
141.62	2	1
151.72	2	1
161.12	2	1
178.62	2	1
185.52	2	1
197.24	2	1
204.68	2	1
215.5	2	1
222.64	2	1
233.2	2	1
240.14	2	1
251.22	2	1
258.64	2	1
297.54	2	1
305.28	2	1
316.28	2	1
323.68	2	1
341.36	2	1
351.88	2	1
359.3	2	1
370.46	2	1
376.9	2	1
386.78	2	1
397.12	2	1
404.48	2	1
424.1	2	1
431.42	2	1
441.64	2	1
451.1	2	1
458.78	2	1
468.46	2	1
476.4	2	1
496.32	2	1
503.78	2	1
512.28	2	1
523.2	2	1
531.62	2	1
539.3	2	1
548.78	2	1
558.46	2	1
588.44	2	1
595.26	2	1
606.14	2	1
613.7	2	1
622.16	2	1
633.18	2	1
651	2	1
658.46	2	1
668.44	2	1
687.06	2	1
694.56	2	1
703.4	2	1
714.14	2	1
721.1	2	1
731.72	2	1
739.12	2	1
750.3	2	1
756.76	2	1
768.04	2	1
775.16	2	1
784.5	2	1
795.2	2	1
802.28	2	1
819.88	2	1
831	2	1
838.4	2	1
848.52	2	1
