7.48	2	1
16.82	2	1
24.78	2	1
35.4	2	1
42.5	2	1
53	2	1
60.64	2	1
78.46	2	1
88.78	2	1
96.6	2	1
116.5	2	1
123.62	2	1
134.2	2	1
141.1	2	1
159.88	2	1
170.16	2	1
178.76	2	1
186.36	2	1
196.72	2	1
204.66	2	1
215.3	2	1
222.36	2	1
232.72	2	1
249.94	2	1
268.56	2	1
298.08	2	1
306.82	2	1
325.26	2	1
332.34	2	1
342.68	2	1
352.26	2	1
359.92	2	1
369.94	2	1
376.84	2	1
388.26	2	1
394.98	2	1
406.4	2	1
424.08	2	1
432.64	2	1
440.42	2	1
449.88	2	1
459.36	2	1
468.02	2	1
475.52	2	1
486.56	2	1
494.2	2	1
504.72	2	1
513.38	2	1
531.7	2	1
539.16	2	1
549.52	2	1
558.06	2	1
587.26	2	1
596.5	2	1
604.6	2	1
613.28	2	1
632.6	2	1
640.26	2	1
651.36	2	1
658.12	2	1
668	2	1
676.84	2	1
684.32	2	1
695.7	2	1
702.8	2	1
713.46	2	1
721.92	2	1
729.76	2	1
740.92	2	1
748.02	2	1
776.42	2	1
786.1	2	1
793.18	2	1
803.84	2	1
812.32	2	1
820.08	2	1
829.62	2	1
839.82	2	1
848.3	2	1
