metric,analysis_view,fdr_scope,edge_id,roi_i,roi_j,edge_label,mean,plot_value,q_fdr,p_signflip,direction,hemisphere_relation
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,36,Amygdala_L,Thalamus_R,Amygdala_L--Thalamus_R,-0.0386892574458292,0.0386892574458292,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,172,Cerebellum_L,Temporal_R,Cerebellum_L--Temporal_R,-0.0408177602236989,0.0408177602236989,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,85,Caudate_L,Occipital_R,Caudate_L--Occipital_R,-0.0409944713296555,0.0409944713296555,0.0043252887883961,0.0003999200159968,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,34,Amygdala_L,Temporal_R,Amygdala_L--Temporal_R,-0.0411279249579542,0.0411279249579542,0.005622875424915,0.0005998800239952,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,246,Cingulate_R,Olfactory_L,Cingulate_R--Olfactory_L,-0.0411424532167527,0.0411424532167527,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,666,Precentral_L,Thalamus_R,Precentral_L--Thalamus_R,-0.0413408120924177,0.0413408120924177,0.005622875424915,0.0005998800239952,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,118,Caudate_R,Occipital_L,Caudate_R--Occipital_L,-0.042064350268058,0.042064350268058,0.005622875424915,0.0005998800239952,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,370,Fusiform_R,Putamen_L,Fusiform_R--Putamen_L,-0.0429935378283822,0.0429935378283822,0.0043252887883961,0.0003999200159968,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,199,Cerebellum_R,Putamen_L,Cerebellum_R--Putamen_L,-0.0430150801737596,0.0430150801737596,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,307,Frontal_R,ParaHippocampal_L,Frontal_R--ParaHippocampal_L,-0.0452637818027285,0.0452637818027285,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,142,Cerebellum_L,Cerebellum_R,Cerebellum_L--Cerebellum_R,-0.0453870130051864,0.0453870130051864,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,170,Cerebellum_L,Supp_Motor_Area_R,Cerebellum_L--Supp_Motor_Area_R,-0.0460661615422773,0.0460661615422773,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,201,Cerebellum_R,Supp_Motor_Area_L,Cerebellum_R--Supp_Motor_Area_L,-0.0496063367208201,0.0496063367208201,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,148,Cerebellum_L,Fusiform_R,Cerebellum_L--Fusiform_R,-0.0501083393576503,0.0501083393576503,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,191,Cerebellum_R,Paracentral_Lobule_L,Cerebellum_R--Paracentral_Lobule_L,-0.0530655169979483,0.0530655169979483,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,282,Frontal_L,Paracentral_Lobule_R,Frontal_L--Paracentral_Lobule_R,-0.0542778940425115,0.0542778940425115,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,16,Amygdala_L,Olfactory_R,Amygdala_L--Olfactory_R,-0.0554426985447779,0.0554426985447779,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,89,Caudate_L,Orbitofrontal_R,Caudate_L--Orbitofrontal_R,-0.0587319695416604,0.0587319695416604,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,417,Hippocampus_R,Precentral_L,Hippocampus_R--Precentral_L,-0.0615293865577121,0.0615293865577121,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,618,Parietal_L,Putamen_R,Parietal_L--Putamen_R,-0.0630765263033986,0.0630765263033986,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,20,Amygdala_L,ParaHippocampal_R,Amygdala_L--ParaHippocampal_R,-0.0654234399413686,0.0654234399413686,0.0024661734319802,0.0001999600079984,Decrement,Between hemispheres
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,239,Cingulate_R,Frontal_R,Cingulate_R--Frontal_R,-0.0271193902362577,0.0271193902362577,0.0471596003379969,0.0103979204159168,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,338,Fusiform_L,Parietal_L,Fusiform_L--Parietal_L,-0.0280562338543913,0.0280562338543913,0.0272426134928053,0.00499900019996,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,3,Amygdala_L,Cerebellum_L,Amygdala_L--Cerebellum_L,-0.0280864095300469,0.0280864095300469,0.0468572952076251,0.0101979604079184,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,326,Fusiform_L,Hippocampus_L,Fusiform_L--Hippocampus_L,-0.0281296839647144,0.0281296839647144,0.0404384876449367,0.0083983203359328,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,520,Orbitofrontal_L,Postcentral_L,Orbitofrontal_L--Postcentral_L,-0.0285078241711596,0.0285078241711596,0.0495606007003727,0.010997800439912,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,9,Amygdala_L,Fusiform_L,Amygdala_L--Fusiform_L,-0.0287667797309684,0.0287667797309684,0.0230445714135861,0.003999200159968,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,436,Occipital_L,Parietal_L,Occipital_L--Parietal_L,-0.0294251280407389,0.0294251280407389,0.0468572952076251,0.0101979604079184,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,88,Caudate_L,Orbitofrontal_L,Caudate_L--Orbitofrontal_L,-0.029454402755738,0.029454402755738,0.0298182787684887,0.0055988802239552,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,210,Cingulate_L,Fusiform_L,Cingulate_L--Fusiform_L,-0.0294936071761579,0.0294936071761579,0.0267755972615,0.0047990401919616,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,357,Fusiform_R,Olfactory_R,Fusiform_R--Olfactory_R,-0.0300389739388889,0.0300389739388889,0.0175714857028594,0.0027994401119776,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,539,Orbitofrontal_R,Postcentral_R,Orbitofrontal_R--Postcentral_R,-0.0305659069252663,0.0305659069252663,0.0251429388918964,0.0043991201759648,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,701,Temporal_R,Thalamus_R,Temporal_R--Thalamus_R,-0.0305947561717897,0.0305947561717897,0.0310085041815166,0.005998800239952,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,111,Caudate_R,Cingulate_R,Caudate_R--Cingulate_R,-0.030988460511128,0.030988460511128,0.0210857828434313,0.0035992801439712,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,119,Caudate_R,Occipital_R,Caudate_R--Occipital_R,-0.0310327304986017,0.0310327304986017,0.0397479124864682,0.0081983603279344,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,106,Caudate_L,Thalamus_L,Caudate_L--Thalamus_L,-0.0315089426172522,0.0315089426172522,0.034886453366261,0.0067986402719456,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,504,Olfactory_R,Precentral_R,Olfactory_R--Precentral_R,-0.0317525290655851,0.0317525290655851,0.0115935575771443,0.0015996800639872,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,665,Precentral_L,Thalamus_L,Precentral_L--Thalamus_L,-0.0318933642121948,0.0318933642121948,0.028114377124575,0.0051989602079584,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,574,ParaHippocampal_R,Precentral_R,ParaHippocampal_R--Precentral_R,-0.0321686241400125,0.0321686241400125,0.0175714857028594,0.0027994401119776,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,367,Fusiform_R,Postcentral_R,Fusiform_R--Postcentral_R,-0.0322244561735862,0.0322244561735862,0.0304222737542043,0.0057988402319536,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,530,Orbitofrontal_L,Thalamus_L,Orbitofrontal_L--Thalamus_L,-0.0330261704834784,0.0330261704834784,0.0126514697060587,0.0017996400719856,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,1,Amygdala_L,Caudate_L,Amygdala_L--Caudate_L,-0.0331440268180412,0.0331440268180412,0.0126514697060587,0.0017996400719856,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,145,Cerebellum_L,Frontal_L,Cerebellum_L--Frontal_L,-0.0337494821715059,0.0337494821715059,0.0092684759751346,0.0011997600479904,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,379,Hippocampus_L,Occipital_L,Hippocampus_L--Occipital_L,-0.0338955247707592,0.0338955247707592,0.0092684759751346,0.0011997600479904,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,173,Cerebellum_L,Thalamus_L,Cerebellum_L--Thalamus_L,-0.0345842570628766,0.0345842570628766,0.0167654542485998,0.0025994801039792,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,139,Caudate_R,Temporal_R,Caudate_R--Temporal_R,-0.0350064966352749,0.0350064966352749,0.0126514697060587,0.0017996400719856,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,377,Fusiform_R,Thalamus_R,Fusiform_R--Thalamus_R,-0.0350447330149074,0.0350447330149074,0.005622875424915,0.0005998800239952,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,630,Parietal_R,Putamen_R,Parietal_R--Putamen_R,-0.0351406969059586,0.0351406969059586,0.0085714564404192,0.000999800039992,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,7,Amygdala_L,Frontal_L,Amygdala_L--Frontal_L,-0.0353884516324242,0.0353884516324242,0.014726578493825,0.0021995600879824,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,617,Parietal_L,Putamen_L,Parietal_L--Putamen_L,-0.0359108897009607,0.0359108897009607,0.0156190984025417,0.0023995200959808,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,40,Amygdala_R,Cerebellum_R,Amygdala_R--Cerebellum_R,-0.0385237188138735,0.0385237188138735,0.0024661734319802,0.0001999600079984,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,626,Parietal_R,Postcentral_R,Parietal_R--Postcentral_R,-0.0390785701262753,0.0390785701262753,0.0024661734319802,0.0001999600079984,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,481,Olfactory_L,Postcentral_L,Olfactory_L--Postcentral_L,-0.0394031280175967,0.0394031280175967,0.005622875424915,0.0005998800239952,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,283,Frontal_L,Parietal_L,Frontal_L--Parietal_L,-0.0395751288327223,0.0395751288327223,0.014726578493825,0.0021995600879824,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,159,Cerebellum_L,Paracentral_Lobule_L,Cerebellum_L--Paracentral_Lobule_L,-0.0408563795798671,0.0408563795798671,0.0024661734319802,0.0001999600079984,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,263,Cingulate_R,Supp_Motor_Area_R,Cingulate_R--Supp_Motor_Area_R,-0.040898694358105,0.040898694358105,0.005622875424915,0.0005998800239952,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,451,Occipital_R,Olfactory_R,Occipital_R--Olfactory_R,-0.0414392419222326,0.0414392419222326,0.0092684759751346,0.0011997600479904,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,653,Postcentral_R,Supp_Motor_Area_R,Postcentral_R--Supp_Motor_Area_R,-0.041554921079006,0.041554921079006,0.0043252887883961,0.0003999200159968,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,410,Hippocampus_R,ParaHippocampal_R,Hippocampus_R--ParaHippocampal_R,-0.0424093268223703,0.0424093268223703,0.0024661734319802,0.0001999600079984,Decrement,Within hemisphere
mutual_info_quantile,all_subjects_block_pool,pool=ALL_SUBJECTS_BLOCKS;gvs=ANY_GVS,375,Fusiform_R,Temporal_R,Fusiform_R--Temporal_R,-0.043662877817481,0.043662877817481,0.0024661734319802,0.0001999600079984,Decrement,Within hemisphere
