analysis_type,source,source_label,baseline_source,component,description,n_subjects,mean,sd,sem,ci95_low,ci95_high,cohen_dz,paired_t_statistic,paired_t_p_value_two_sided,wilcoxon_statistic,wilcoxon_p_value_two_sided
source_vs_zero,run_to_run_baseline_abs,Run-to-run baseline,,within_roi_change,Intra-ROI FC change,17,0.008618518604407075,0.005613629163758186,0.0013615050579542788,0.00573225681713359,0.01150478039168056,1.535284635481192,6.330140717476861,9.99828782771014e-06,0.0,1.52587890625e-05
source_vs_zero,run_to_run_baseline_abs,Run-to-run baseline,,between_roi_change,Between-ROI FC change,17,0.008461638879033999,0.005456021989856581,0.0013232797035218431,0.005656411223186435,0.011266866534881563,1.550880640650868,6.394444694129116,8.88225728699387e-06,0.0,1.52587890625e-05
source_vs_zero,run_to_run_baseline_abs,Run-to-run baseline,,within_minus_between_change,Intra-minus-between FC change,17,0.012704169453848082,0.006567021134771691,0.0015927365755486608,0.009327718747079349,0.016080620160616815,1.9345406681548245,7.976315511855305,5.762795457894648e-07,0.0,1.52587890625e-05
source_vs_zero,run_level_medication_effect,Run-level medication effect,,within_roi_change,Intra-ROI FC change,17,0.020045526688343022,0.014213974829021645,0.003447395269407469,0.012737375188216684,0.02735367818846936,1.4102689029260624,5.814687647288094,2.6351274685311886e-05,0.0,1.52587890625e-05
source_vs_zero,run_level_medication_effect,Run-level medication effect,,between_roi_change,Between-ROI FC change,17,0.008415162541963206,0.004582280086540346,0.0011113661648806047,0.00605917151965788,0.010771153564268532,1.836457480345055,7.571908168418331,1.1234544717295986e-06,0.0,1.52587890625e-05
source_vs_zero,run_level_medication_effect,Run-level medication effect,,within_minus_between_change,Intra-minus-between FC change,17,0.021733794705846562,0.013803957800652428,0.003347951533156401,0.014636454509173199,0.028831134902519928,1.5744611088871439,6.491669455368803,7.434859715874073e-06,0.0,1.52587890625e-05
medication_minus_baseline,run_level_medication_effect,Run-level medication effect,run_to_run_baseline_abs,within_roi_change,Medication-effect magnitude minus baseline for intra-ROI FC,17,0.011427008083935947,0.014308938220355165,0.003470427274880114,0.004070030913356461,0.018783985254515433,0.7985923139762019,3.292680462330303,0.004589522768636598,0.0,0.0009815397525216685
medication_minus_baseline,run_level_medication_effect,Run-level medication effect,run_to_run_baseline_abs,between_roi_change,Medication-effect magnitude minus baseline for between-ROI FC,17,-4.647633707079351e-05,0.0038929565498780952,0.0009441806500639702,-0.002048049900563343,0.001955097226421756,-0.011938570717479207,-0.04922398808707279,0.9613500353583727,35.0,0.7536837177261574
medication_minus_baseline,run_level_medication_effect,Run-level medication effect,run_to_run_baseline_abs,within_minus_between_change,Medication-effect magnitude minus baseline for intra-minus-between FC,17,0.009029625251998484,0.014674446780269473,0.0035590761219150605,0.0014847209208197817,0.016574529583177185,0.6153298578955131,2.537069998699505,0.021969798202792146,23.0,0.03560071215888041
