input_file,label,n_voxels,n_finite_voxels,min,p01,p05,p25,median,mean,std,p75,p95,p99,max
/home/zkavian/Master_thesis_final/data/z_valu_standard_glm_zgte3.1_active_bold.npy,standard_glm_zgte3.1,22863,22863,0.0004816996304540193,0.0014842408451288544,0.002710854831572642,0.014990480293511564,0.03319813756429846,0.03922744406249954,0.030144971344701475,0.05771342564856165,0.09622548229228263,0.1265319764270684,0.21583797100509114
/home/zkavian/Master_thesis_final/data/ablation/voxel_weights_mean_foldavg_sub9_ses1_task0_bold0_beta0_smooth0_gamma1.5_bold_thr90_active_bold.npy,task0_bold0_beta0_smooth0_gamma1.5,5160,5160,0.0003223193749693333,0.0013367902595983582,0.0021946811041297838,0.012276184654388837,0.02755450452918914,0.0338886887350126,0.027313990661829653,0.04921255314561067,0.08635034129598541,0.11727227645540221,0.1950083424354864
/home/zkavian/Master_thesis_final/data/ablation/voxel_weights_mean_foldavg_sub9_ses1_task1_bold0_beta0.6_smooth1.25_gamma1.5_bold_thr90_active_bold.npy,task1_bold0_beta0.6_smooth1.25_gamma1.5,6104,6104,5.827978181978181e-05,0.00013418961095710346,0.0003406442336140059,0.0023229379595692485,0.017273398275342574,0.02691649316021684,0.0298379763861095,0.040475333046490654,0.08994610541809062,0.12461096932205754,0.18046288813368533
/home/zkavian/Master_thesis_final/data/ablation/voxel_weights_mean_foldavg_sub9_ses1_task1_bold0.6_beta0_smooth1.25_gamma1.5_bold_thr90_active_bold.npy,task1_bold0.6_beta0_smooth1.25_gamma1.5,6154,6154,7.934479159127757e-05,0.00021109818981173014,0.000534069940617964,0.009057893543548952,0.027578459680473018,0.034128414214786976,0.030364895221302805,0.05058706407804704,0.09410206742164448,0.12397161866294791,0.18855669525052285
/home/zkavian/Master_thesis_final/data/ablation/voxel_weights_mean_foldavg_sub9_ses1_task1_bold0.6_beta0.6_smooth1.25_gamma1.5_bold_thr90_active_bold.npy,task1_bold0.6_beta0.6_smooth1.25_gamma1.5,6252,6252,7.934479159127757e-05,0.00021355236828537585,0.0005444130542918703,0.007858437548004412,0.02670278653192501,0.033359936606048815,0.03033963761832735,0.04970380004498573,0.09347919901985745,0.12400206507847329,0.18855669525052285
