active_gvs,sham_gvs,feature,label,n_subjects,mean_sham,mean_active,mean_active_minus_sham,median_active_minus_sham,mean_diff_ci95_low,mean_diff_ci95_high,cohen_dz,p_perm,p_perm_exact,p_wilcoxon,p_paired_t,q_perm_fdr
gvs-02,gvs-01,slope,Linear slope,18,-0.00013038134532983244,-0.00031410795336256873,-0.00018372660803273635,-0.00018463858208692664,-0.00038671374878774455,1.3104570346668049e-05,-0.41316302825289003,0.09645843505859375,True,0.0987396240234375,0.09763192153051028,0.7908761160714286
gvs-02,gvs-01,early_late_change,Late minus early,18,-0.0009013713721999396,-0.00200762082846695,-0.00110624945626701,-0.001331289017574925,-0.00246926903396027,0.0002028632253686789,-0.3723242239962277,0.13365936279296875,True,0.16735076904296875,0.13261535211206393,0.7908761160714286
gvs-02,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.021700100601083308,0.02131590446637285,-0.0003841961347104555,-3.686967490090006e-05,-0.0020373541641224395,0.0011251582712378705,-0.11081939768616277,0.6459732055664062,True,0.83172607421875,0.6442110747745647,0.8235315393518519
gvs-02,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.01732695582535947,0.017545827146420733,0.00021887132106125846,0.0003014023109147246,-0.0012719219420730167,0.0016275093515065518,0.06784717014995892,0.7753067016601562,True,0.6094589233398438,0.776940405442836,0.8791910807291666
gvs-03,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.021700100601083308,0.022327992917147307,0.0006278923160640028,0.0003367289721753486,-0.0009020367971710635,0.0021724014539492983,0.18623393441236097,0.44281768798828125,True,0.49507904052734375,0.44033864839149583,0.8235315393518519
gvs-03,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.01732695582535947,0.017936049539940848,0.0006090937145813752,0.0004092916476321003,-0.0009463980176505706,0.002265478822637504,0.16944379894905043,0.48738861083984375,True,0.550872802734375,0.48197464966994674,0.8235315393518519
gvs-03,gvs-01,slope,Linear slope,18,-0.00013038134532983244,-0.00016319622018581262,-3.281487485598022e-05,2.6181216578624916e-05,-0.00019260286923000855,0.00012745515064141582,-0.09301880038211717,0.694854736328125,True,0.8985748291015625,0.6980118559736942,0.8235315393518519
gvs-03,gvs-01,early_late_change,Late minus early,18,-0.0009013713721999396,-0.000978011604200843,-7.664023200090342e-05,0.00023549254840011136,-0.001192353314229853,0.0010692060967779887,-0.030372621155295453,0.8983154296875,True,1.0,0.898980589754405,0.8983154296875
gvs-04,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.01732695582535947,0.018859453539085958,0.001532497713726483,0.0004552011456469742,0.00015659676609961843,0.003228541896436703,0.4365362802905636,0.065521240234375,True,0.0431671142578125,0.08146306407054917,0.7908761160714286
gvs-04,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.021700100601083308,0.022859172413128372,0.0011590718120450612,0.00037188230467200033,-0.0003474941003577226,0.0029389697607639237,0.3112195445650679,0.2283477783203125,True,0.3692169189453125,0.20420602876326432,0.7933756510416666
